EPISODE_ID,VOTE_KEY,USER_ID,CREATED,DB_UPDATE_TS,IS_DELETED,order,RATING_ID,set
9300505,9300505-22659137-3,22659137,2022-09-06 20:42:29 +0000 UTC,2022-09-06 20:42:31 +0000 UTC,1,"1,27,28,29,3",3,stars_wording_scalev2
8791888,8791888-22659137-3,22659137,2022-10-31 13:33:25 +0000 UTC,2022-10-31 13:33:25 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8287133,8287133-22659137-29,22659137,2023-01-03 23:00:35 +0000 UTC,2023-01-03 23:00:35 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
8868130,8868130-22659137-3,22659137,2022-11-24 23:27:49 +0000 UTC,2022-11-24 23:27:49 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
7620099,7620099-22659137-3,22659137,2022-10-24 08:25:16 +0000 UTC,2022-10-24 08:25:16 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
8514939,8514939-22659137-28,22659137,2021-11-09 21:45:51 +0000 UTC,,0,"1,27,28,29,3",28,stars_wording_scalev2
9505045,9505045-22659137-3,22659137,2023-03-20 21:26:49 +0000 UTC,2023-03-20 21:26:49 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
9759689,9759689-22659137-29,22659137,2023-09-08 09:09:05 +0000 UTC,2023-09-08 09:09:05 +0000 UTC,0,"1,27,28,29,3",29,stars_wording_scalev2
9303188,9303188-22659137-3,22659137,2023-11-19 10:51:44 +0000 UTC,2023-11-19 10:51:44 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
4919988,4919988-22659137-3,22659137,2022-10-25 20:22:38 +0000 UTC,2022-10-25 20:22:38 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
7687400,7687400-22659137-3,22659137,2023-10-28 23:08:24 +0000 UTC,2023-10-28 23:08:25 +0000 UTC,0,"1,27,28,29,3",3,stars_wording_scalev2
