episode_id,created_at,updated_at,fb_action_id,user_id,tv_show_name,episode_season_number,episode_number,tweet_id
361977,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,12,
361978,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,13,
361979,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,14,
361980,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,15,
361982,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,16,
361983,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,17,
361985,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,18,
361986,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,19,
361988,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,20,
361989,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,21,
361992,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,6,22,
361994,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,1,
361996,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,2,
361998,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,3,
362000,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,4,
362002,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,5,
362003,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,6,
362005,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,7,
362006,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,8,
362008,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,9,
362010,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,10,
362012,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,11,
362013,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,12,
362014,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,13,
362016,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,14,
362017,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,15,
362018,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,16,
362020,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,17,
362021,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,18,
362022,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,19,
362023,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,20,
362025,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,21,
362026,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,22,
362028,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,23,
362029,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,24,
362030,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,25,
362031,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,26,
362032,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,27,
362033,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,28,
362034,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,29,
362035,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,30,
362037,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,31,
362038,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,32,
362040,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,33,
362041,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,34,
362042,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,35,
362044,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,36,
362045,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,37,
362046,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,38,
362048,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,7,39,
362049,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,1,
362050,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,2,
362051,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,3,
362052,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,4,
362053,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,5,
362054,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,6,
362055,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,7,
362056,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,8,
362057,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,9,
362058,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,10,
362059,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,11,
362060,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,12,
362061,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,8,13,
362062,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,1,
362063,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,2,
362064,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,3,
362065,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,4,
362066,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,5,
362067,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,6,
362068,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,7,
362069,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,8,
362070,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,9,
362071,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,10,
362072,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,11,
362073,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,12,
362074,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,13,
362075,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,14,
362076,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,15,
362077,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,16,
362078,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,17,
362079,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,18,
362080,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,19,
362081,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,20,
362082,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,21,
362083,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,22,
362084,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,23,
362085,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,24,
362086,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,25,
362087,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,26,
362088,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,27,
362089,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,28,
362090,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,29,
362091,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,30,
362092,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,31,
362093,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,32,
362094,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,33,
362095,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,34,
362096,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,35,
362097,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,36,
362098,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,37,
362099,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,38,
362100,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,39,
362101,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,40,
362102,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,41,
362103,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,42,
362104,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,43,
362105,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,44,
362106,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,45,
362107,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,46,
362108,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,47,
362109,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,48,
362110,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,49,
362111,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,50,
362112,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,51,
362113,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,9,52,
362114,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,1,
362115,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,2,
362116,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,3,
362117,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,4,
362118,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,5,
362119,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,6,
362120,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,7,
362121,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,8,
362122,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,9,
362123,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,10,
362124,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,11,
362125,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,12,
362126,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,13,
362127,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,14,
362128,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,15,
362129,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,16,
362130,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,17,
362131,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,18,
362132,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,19,
362133,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,20,
362134,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,21,
362135,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,22,
362136,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,23,
362137,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,24,
362138,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,25,
362139,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,26,
362140,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,27,
362141,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,28,
362142,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,29,
362143,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,30,
362144,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,10,31,
362145,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,1,
362146,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,2,
362147,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,3,
362148,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,4,
362149,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,5,
362150,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,6,
362151,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,7,
362152,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,8,
362153,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,9,
362154,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,10,
362155,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,11,
362156,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,12,
362157,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,13,
362158,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,14,
362159,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,15,
362160,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,16,
362161,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,17,
362162,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,18,
362163,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,19,
362164,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,20,
362165,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,21,
362166,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,22,
362167,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,23,
362168,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,24,
362169,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,25,
362170,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,26,
362171,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,27,
362172,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,28,
362173,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,29,
362174,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,30,
362175,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,31,
362176,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,32,
362177,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,33,
362178,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,34,
362179,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,35,
362180,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,36,
362181,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,37,
362182,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,38,
362183,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,39,
362184,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,40,
362185,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,41,
362186,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,42,
362187,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,43,
362188,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,44,
362189,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,45,
362190,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,46,
362191,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,47,
362192,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,48,
362193,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,49,
362194,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,50,
362195,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,51,
362196,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,52,
362197,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,53,
362198,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,54,
362199,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,55,
362200,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,56,
362201,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,57,
362202,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,58,
362203,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,59,
362204,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,60,
362205,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,61,
362206,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,62,
362207,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,63,
362208,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,64,
362209,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,65,
362210,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,66,
362211,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,67,
362212,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,68,
362213,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,69,
362214,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,70,
362215,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,71,
362216,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,72,
362217,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,73,
362218,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,74,
362219,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,75,
362220,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,76,
362221,2018-10-05 19:03:45,2018-10-05 19:03:45,,22659137,One Piece,11,77,
362222,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,78,
362223,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,79,
362224,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,80,
362225,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,81,
362226,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,82,
362227,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,83,
362228,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,84,
362229,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,85,
362230,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,86,
362231,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,87,
362232,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,88,
362233,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,89,
362234,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,90,
362235,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,91,
362236,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,92,
362237,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,93,
362238,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,94,
362239,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,95,
362240,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,96,
362241,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,97,
362242,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,98,
362243,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,11,99,
362244,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,1,
362245,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,2,
362246,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,3,
362247,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,4,
362248,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,5,
362249,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,6,
362250,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,7,
362251,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,8,
362252,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,9,
362253,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,10,
362254,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,11,
362255,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,12,
362256,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,13,
362257,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,14,
362258,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,15,
362259,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,16,
362260,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,17,
362261,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,18,
362262,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,19,
362263,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,20,
362264,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,21,
362265,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,22,
362266,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,23,
362267,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,24,
363978,2018-08-11 03:39:57,2018-08-11 03:39:57,,22659137,The Simpsons,19,17,
365752,2018-08-11 03:39:57,2018-08-11 03:39:57,,22659137,The Simpsons,19,18,
365753,2018-08-11 03:39:57,2018-08-11 03:39:57,,22659137,The Simpsons,19,19,
365754,2018-08-11 03:39:57,2018-08-11 03:39:57,,22659137,The Simpsons,19,20,
368950,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,25,
368951,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,26,
369009,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,27,
369010,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,28,
369758,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,29,
369759,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,30,
372777,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,Family Guy,7,6,
372778,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,Family Guy,7,7,
372779,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,Family Guy,7,8,
372780,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,Family Guy,7,9,
372781,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,Family Guy,7,10,
372782,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,Family Guy,7,11,
372784,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,Family Guy,7,12,
372785,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,Family Guy,7,13,
378653,2018-08-11 03:39:58,2018-08-11 03:39:58,,22659137,American Dad!,5,1,
378656,2018-08-11 03:39:58,2018-08-11 03:39:58,,22659137,American Dad!,5,2,
378659,2018-08-11 03:39:58,2018-08-11 03:39:58,,22659137,American Dad!,5,3,
378661,2018-08-11 03:39:58,2018-08-11 03:39:58,,22659137,American Dad!,5,7,
378663,2018-08-11 03:39:58,2018-08-11 03:39:58,,22659137,American Dad!,5,4,
378665,2018-08-11 03:39:58,2018-08-11 03:39:58,,22659137,American Dad!,5,5,
378667,2018-08-11 03:39:58,2018-08-11 03:39:58,,22659137,American Dad!,5,6,
378670,2018-08-11 03:39:58,2018-08-11 03:39:58,,22659137,American Dad!,5,8,
383787,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,31,
383788,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,32,
383790,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,33,
383791,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,34,
383792,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,35,
383793,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,36,
383794,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,38,
383795,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,39,
383930,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,40,
383931,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,41,
383932,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,42,
383933,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,43,
383934,2018-10-05 19:03:46,2018-10-05 19:03:46,,22659137,One Piece,12,37,
389875,2020-12-19 23:16:52,2020-12-19 23:16:52,,22659137,The Office (US),5,1,
390418,2018-08-11 03:39:57,2018-08-11 03:39:57,,22659137,The Simpsons,20,1,
390588,2020-12-19 23:16:52,2020-12-19 23:16:52,,22659137,The Office (US),5,2,
390589,2020-12-19 23:16:52,2020-12-19 23:16:52,,22659137,The Office (US),5,3,
392135,2018-08-11 03:39:57,2018-08-11 03:39:57,,22659137,The Simpsons,20,2,
392136,2018-08-11 03:39:57,2018-08-11 03:39:57,,22659137,The Simpsons,20,3,
392137,2018-08-11 03:39:57,2018-08-11 03:39:57,,22659137,The Simpsons,20,4,
393226,2018-08-11 03:39:59,2018-08-11 03:39:59,,22659137,South Park,12,8,
