episode_id,created_at,fb_action_id,user_id,tv_show_name,episode_season_number,episode_number,rewatched_count
4398273,2023-06-21 17:42:03,,22659137,Arrow,1,7,0
4400901,2020-12-19 23:16:56,,22659137,The Office (US),9,7,0
4401913,2018-08-11 03:39:58,,22659137,American Dad!,9,2,0
4405674,2018-08-11 03:40:00,,22659137,Family Guy,11,2,0
4408719,2018-08-11 03:40:00,,22659137,Family Guy,11,4,0
4408785,2023-06-21 17:42:03,,22659137,Arrow,1,8,0
4409348,2018-08-11 03:39:58,,22659137,American Dad!,9,3,0
4412708,2018-10-05 19:03:46,,22659137,One Piece,15,52,0
4414964,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),1,51,0
4415147,2023-06-21 17:42:03,,22659137,Arrow,1,9,0
4417387,2018-10-05 19:03:46,,22659137,One Piece,15,53,0
4417389,2018-10-05 19:03:46,,22659137,One Piece,15,54,0
4417390,2018-10-05 19:03:46,,22659137,One Piece,15,55,0
4417609,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),1,52,0
4417755,2020-12-19 23:16:56,,22659137,The Office (US),9,8,0
4417795,2018-08-11 03:40:00,,22659137,Family Guy,11,3,0
4417796,2018-08-11 03:40:00,,22659137,Family Guy,11,6,0
4417797,2018-08-11 03:40:00,,22659137,Family Guy,11,8,0
4417799,2018-08-11 03:40:00,,22659137,Family Guy,11,7,0
4418485,2018-11-13 18:20:21,,22659137,Black Mirror,2,1,0
4418486,2018-11-13 18:20:21,,22659137,Black Mirror,2,3,0
4418487,2018-11-13 18:20:21,,22659137,Black Mirror,2,2,0
4420731,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),1,53,0
4420732,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),1,54,0
4420733,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),1,55,0
4420734,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),1,56,0
4420735,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),1,57,0
4420736,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),1,58,0
4420737,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,1,0
4421415,2023-06-21 17:42:03,,22659137,Arrow,1,10,0
4430407,2023-06-21 17:42:03,,22659137,Arrow,1,11,0
4431127,2018-10-05 19:03:46,,22659137,One Piece,15,56,0
4432072,2018-08-11 03:39:58,,22659137,American Dad!,9,4,0
4433903,2018-08-11 03:40:00,,22659137,Family Guy,11,5,0
4436598,2018-10-05 19:03:46,,22659137,One Piece,15,57,0
4436615,2018-08-11 03:39:58,,22659137,American Dad!,9,5,0
4436616,2018-08-11 03:39:58,,22659137,American Dad!,9,8,0
4437264,2020-12-19 23:16:56,,22659137,The Office (US),9,9,0
4438644,2018-08-11 03:39:57,,22659137,The Simpsons,24,19,0
4439034,2018-10-05 19:03:46,,22659137,One Piece,15,58,0
4439036,2018-10-05 19:03:46,,22659137,One Piece,15,59,0
4439037,2018-10-05 19:03:46,,22659137,One Piece,15,60,0
4440325,2018-08-11 03:39:58,,22659137,American Dad!,9,6,0
4442088,2023-06-21 17:42:03,,22659137,Arrow,1,12,0
4442089,2023-06-21 17:42:03,,22659137,Arrow,1,13,0
4442349,2018-10-05 19:03:46,,22659137,One Piece,15,61,0
4444068,2018-08-11 03:40:00,,22659137,Family Guy,11,16,0
4444069,2018-08-11 03:40:00,,22659137,Family Guy,11,9,0
4444070,2018-08-11 03:40:00,,22659137,Family Guy,11,10,0
4444071,2018-08-11 03:40:00,,22659137,Family Guy,11,12,0
4444072,2018-08-11 03:40:00,,22659137,Family Guy,11,13,0
4444074,2018-08-11 03:40:00,,22659137,Family Guy,11,14,0
4444075,2018-08-11 03:40:00,,22659137,Family Guy,11,15,0
4444267,2018-08-11 03:39:57,,22659137,The Simpsons,24,20,0
4448883,2020-12-19 23:16:56,,22659137,The Office (US),9,10,0
4451552,2018-10-05 19:03:46,,22659137,One Piece,15,62,0
4451617,2023-06-21 17:42:03,,22659137,Arrow,1,14,0
4457361,2023-06-21 17:42:03,,22659137,Arrow,1,15,0
4457832,2018-08-11 03:39:58,,22659137,American Dad!,9,7,0
4457890,2018-08-11 03:40:00,,22659137,Family Guy,11,11,0
4457891,2018-08-11 03:40:00,,22659137,Family Guy,11,17,0
4457892,2018-08-11 03:40:00,,22659137,Family Guy,11,18,0
4457893,2018-08-11 03:40:00,,22659137,Family Guy,11,19,0
4457894,2018-08-11 03:40:00,,22659137,Family Guy,11,20,0
4457895,2018-08-11 03:40:00,,22659137,Family Guy,11,21,0
4457896,2018-08-11 03:40:00,,22659137,Family Guy,11,22,0
4457924,2020-12-19 23:16:56,,22659137,The Office (US),9,11,0
4457925,2020-12-19 23:16:56,,22659137,The Office (US),9,12,0
4457926,2020-12-19 23:16:56,,22659137,The Office (US),9,13,0
4457927,2020-12-19 23:16:56,,22659137,The Office (US),9,14,0
4457940,2018-08-11 03:39:57,,22659137,The Simpsons,24,21,0
4457941,2018-08-11 03:39:57,,22659137,The Simpsons,24,22,0
4460282,2018-08-11 04:04:12,,22659137,Breaking Bad,5,9,0
4466134,2018-08-11 03:39:58,,22659137,American Dad!,9,9,0
4470369,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,4,0
4470494,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,2,0
4470495,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,3,0
4471130,2018-10-05 19:03:46,,22659137,One Piece,16,1,0
4471133,2018-10-05 19:03:46,,22659137,One Piece,16,2,0
4474326,2018-08-11 03:39:58,,22659137,American Dad!,9,10,0
4475021,2018-10-05 19:03:46,,22659137,One Piece,16,3,0
4475022,2018-10-05 19:03:46,,22659137,One Piece,16,4,0
4475023,2018-10-05 19:03:46,,22659137,One Piece,16,5,0
4475752,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,5,0
4476937,2018-08-11 03:39:58,,22659137,American Dad!,9,11,0
4476938,2018-08-11 03:39:58,,22659137,American Dad!,9,12,0
4476939,2018-08-11 03:39:58,,22659137,American Dad!,9,13,0
4476940,2018-08-11 03:39:58,,22659137,American Dad!,9,14,0
4481731,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,6,0
4484899,2020-12-19 23:16:56,,22659137,The Office (US),9,15,0
4486515,2023-06-21 17:42:03,,22659137,Arrow,1,16,0
4486516,2023-06-21 17:42:03,,22659137,Arrow,1,17,0
4488123,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,7,0
4488625,2020-12-19 23:16:56,,22659137,The Office (US),9,16,0
4488628,2020-12-19 23:16:56,,22659137,The Office (US),9,17,0
4488781,2018-08-11 03:39:58,,22659137,American Dad!,9,16,0
4488783,2018-08-11 03:39:58,,22659137,American Dad!,9,17,0
4488786,2018-08-11 03:39:58,,22659137,American Dad!,9,18,0
4488787,2018-08-11 03:39:58,,22659137,American Dad!,9,19,0
4488788,2018-08-11 03:39:58,,22659137,American Dad!,9,15,0
4493083,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,8,0
4497973,2018-10-05 19:03:46,,22659137,One Piece,16,6,0
4497974,2018-10-05 19:03:46,,22659137,One Piece,16,7,0
4497975,2018-10-05 19:03:46,,22659137,One Piece,16,8,0
4498516,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,9,0
4502095,2020-12-19 23:16:56,,22659137,The Office (US),9,18,0
4502096,2020-12-19 23:16:56,,22659137,The Office (US),9,19,0
4502097,2020-12-19 23:16:56,,22659137,The Office (US),9,20,0
4502098,2020-12-19 23:16:56,,22659137,The Office (US),9,21,0
4502099,2020-12-19 23:16:56,,22659137,The Office (US),9,22,0
4504220,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,10,0
4504895,2018-08-11 03:39:57,,22659137,The Simpsons,24,18,0
4506514,2023-06-21 17:42:03,,22659137,Arrow,1,18,0
4506515,2023-06-21 17:42:03,,22659137,Arrow,1,19,0
4508443,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,11,0
4515270,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,12,0
4516067,2021-03-09 11:01:16,,22659137,Attack on Titan,1,1,0
4517458,2019-02-03 11:19:52,,22659137,Game of Thrones,3,2,0
4517459,2019-02-03 11:19:52,,22659137,Game of Thrones,3,3,0
4517460,2019-02-03 11:19:52,,22659137,Game of Thrones,3,4,0
4517461,2019-02-03 11:19:52,,22659137,Game of Thrones,3,5,0
4517462,2019-02-03 11:19:52,,22659137,Game of Thrones,3,6,0
4517463,2019-02-03 11:19:52,,22659137,Game of Thrones,3,7,0
4517464,2019-02-03 11:19:52,,22659137,Game of Thrones,3,8,0
4517465,2019-02-03 11:19:52,,22659137,Game of Thrones,3,9,0
4517466,2019-02-03 11:19:52,,22659137,Game of Thrones,3,10,0
4517894,2023-06-21 17:42:03,,22659137,Arrow,1,20,0
4517949,2023-06-21 17:42:03,,22659137,Arrow,1,21,0
4517950,2023-06-21 17:42:03,,22659137,Arrow,1,22,0
4517951,2023-06-21 17:42:03,,22659137,Arrow,1,23,0
4519746,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,13,0
4520243,2021-03-09 11:01:16,,22659137,Attack on Titan,1,2,0
4520244,2021-03-09 11:01:16,,22659137,Attack on Titan,1,3,0
4520245,2021-03-09 11:01:16,,22659137,Attack on Titan,1,4,0
4520246,2021-03-09 11:01:16,,22659137,Attack on Titan,1,5,0
4520247,2021-03-09 11:01:16,,22659137,Attack on Titan,1,6,0
4520248,2021-03-09 11:01:16,,22659137,Attack on Titan,1,7,0
4520249,2021-03-09 11:01:16,,22659137,Attack on Titan,1,8,0
4520250,2021-03-09 11:01:16,,22659137,Attack on Titan,1,9,0
4520251,2021-03-09 11:01:16,,22659137,Attack on Titan,1,10,0
4520252,2021-03-09 11:01:16,,22659137,Attack on Titan,1,11,0
4520253,2021-03-09 11:01:16,,22659137,Attack on Titan,1,12,0
4525331,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,14,0
4525381,2018-10-05 19:03:46,,22659137,One Piece,16,9,0
4525383,2018-10-05 19:03:46,,22659137,One Piece,16,10,0
4525384,2018-10-05 19:03:46,,22659137,One Piece,16,11,0
4530930,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,15,0
4534857,2018-08-11 03:39:59,,22659137,South Park,17,1,0
4536622,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,16,0
4541062,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,17,0
4543211,2021-03-09 11:01:16,,22659137,Attack on Titan,0,7,0
4543295,2018-08-11 03:43:41,,22659137,The 100,1,1,0
4546620,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,18,0
4546795,2021-03-09 11:01:16,,22659137,Attack on Titan,1,13,0
4546797,2021-03-09 11:01:16,,22659137,Attack on Titan,1,14,0
4546798,2021-03-09 11:01:16,,22659137,Attack on Titan,1,15,0
4546799,2021-03-09 11:01:16,,22659137,Attack on Titan,1,16,0
4546800,2021-03-09 11:01:16,,22659137,Attack on Titan,1,17,0
4546801,2021-03-09 11:01:16,,22659137,Attack on Titan,1,18,0
4546802,2021-03-09 11:01:16,,22659137,Attack on Titan,1,19,0
4546803,2021-03-09 11:01:16,,22659137,Attack on Titan,1,20,0
4546804,2021-03-09 11:01:16,,22659137,Attack on Titan,1,21,0
4546805,2021-03-09 11:01:16,,22659137,Attack on Titan,1,22,0
4546806,2021-03-09 11:01:16,,22659137,Attack on Titan,1,23,0
4546807,2021-03-09 11:01:16,,22659137,Attack on Titan,1,24,0
4548291,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,19,0
4548295,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,20,0
4552175,2018-10-05 19:03:46,,22659137,One Piece,16,12,0
4552176,2018-10-05 19:03:46,,22659137,One Piece,16,13,0
4552178,2018-10-05 19:03:46,,22659137,One Piece,16,14,0
4552179,2018-10-05 19:03:46,,22659137,One Piece,16,15,0
4553036,2018-08-11 04:04:12,,22659137,Breaking Bad,5,10,0
4553037,2018-08-11 04:04:12,,22659137,Breaking Bad,5,11,0
4553038,2018-08-11 04:04:12,,22659137,Breaking Bad,5,12,0
4553039,2018-08-11 04:04:12,,22659137,Breaking Bad,5,13,0
4553040,2018-08-11 04:04:12,,22659137,Breaking Bad,5,14,0
4553041,2018-08-11 04:04:12,,22659137,Breaking Bad,5,15,0
4553042,2018-08-11 04:04:12,,22659137,Breaking Bad,5,16,0
4559214,2018-10-05 19:03:46,,22659137,One Piece,16,16,0
4562021,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,21,0
4564351,2020-12-19 23:16:56,,22659137,The Office (US),9,23,0
4565054,2018-10-05 19:03:46,,22659137,One Piece,16,17,0
4565055,2018-10-05 19:03:46,,22659137,One Piece,16,18,0
4565056,2018-10-05 19:03:46,,22659137,One Piece,16,19,0
4565057,2018-10-05 19:03:46,,22659137,One Piece,16,20,0
4567216,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,22,0
4567550,2018-08-11 03:39:58,,22659137,American Dad!,10,1,0
4568065,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,1,0
4574974,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,23,0
4579034,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,24,0
4579035,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,25,0
4586338,2018-10-05 19:03:46,,22659137,One Piece,16,21,0
4589443,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,26,0
4590146,2018-10-05 19:03:46,,22659137,One Piece,16,22,0
4590147,2018-10-05 19:03:46,,22659137,One Piece,16,23,0
4590148,2018-10-05 19:03:46,,22659137,One Piece,16,24,0
4593944,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,27,0
4597663,2018-08-11 03:40:00,,22659137,Family Guy,12,1,0
4598417,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,28,0
4599381,2023-06-21 17:42:03,,22659137,Arrow,2,1,0
4600234,2022-10-20 23:14:05,,22659137,Outlander,1,1,0
4601102,2018-08-11 03:39:57,,22659137,The Simpsons,25,1,0
4603263,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,29,0
4606965,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,30,0
4607763,2018-10-05 19:03:46,,22659137,One Piece,16,25,0
4607764,2018-10-05 19:03:46,,22659137,One Piece,16,26,0
4607765,2018-10-05 19:03:46,,22659137,One Piece,16,27,0
4612688,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,31,0
4615635,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,32,0
4618306,2023-06-21 17:42:03,,22659137,Arrow,2,2,0
4621221,2023-06-21 17:42:03,,22659137,Arrow,2,3,0
4621962,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,33,0
4622753,2018-10-05 19:03:46,,22659137,One Piece,16,28,0
4626050,2018-08-11 03:51:07,,22659137,Fargo,1,1,0
4626058,2023-06-21 17:42:03,,22659137,Arrow,2,4,0
4627383,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,34,0
4631951,2018-10-05 19:03:46,,22659137,One Piece,16,29,0
4631952,2018-10-05 19:03:46,,22659137,One Piece,16,30,0
4631953,2018-10-05 19:03:46,,22659137,One Piece,16,31,0
4631954,2018-10-05 19:03:46,,22659137,One Piece,16,32,0
4632409,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,35,0
4634985,2023-06-21 17:42:03,,22659137,Arrow,2,5,0
4637825,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,36,0
4638113,2021-03-09 11:01:16,,22659137,Attack on Titan,1,25,0
4643747,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,2,0
4643748,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,3,0
4643749,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,4,0
4644761,2023-06-21 17:42:03,,22659137,Arrow,2,6,0
4645098,2023-06-21 17:42:03,,22659137,Arrow,2,7,0
4645420,2018-08-11 03:43:20,,22659137,Peaky Blinders,1,1,2
4649574,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,37,0
4651222,2018-10-05 19:03:46,,22659137,One Piece,16,33,0
4652814,2018-08-11 03:43:20,,22659137,Peaky Blinders,1,2,2
4653442,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,38,0
4655084,2018-08-11 03:39:58,,22659137,American Dad!,10,2,0
4655085,2018-08-11 03:39:58,,22659137,American Dad!,10,4,0
4655099,2018-08-11 03:40:00,,22659137,Family Guy,12,2,0
4655100,2018-08-11 03:40:00,,22659137,Family Guy,12,3,0
4655574,2018-10-05 19:03:46,,22659137,One Piece,16,34,0
4655575,2018-10-05 19:03:46,,22659137,One Piece,16,35,0
4655576,2018-10-05 19:03:46,,22659137,One Piece,16,36,0
4656695,2018-08-11 03:43:20,,22659137,Peaky Blinders,1,3,2
4659581,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,39,0
4661174,2018-08-11 03:39:57,,22659137,The Simpsons,25,2,0
4663020,2018-08-11 03:40:00,,22659137,Better Call Saul,1,1,0
4663454,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,5,0
4664717,2018-08-11 03:43:20,,22659137,Peaky Blinders,1,4,2
4664718,2018-08-11 03:43:20,,22659137,Peaky Blinders,1,5,2
4666481,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,40,0
4670046,2018-08-11 03:39:59,,22659137,South Park,17,2,0
4670048,2018-08-11 03:39:59,,22659137,South Park,17,3,0
4670829,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,41,0
4671427,2018-08-11 03:39:59,,22659137,South Park,17,4,0
4671428,2018-08-11 03:39:59,,22659137,South Park,17,5,0
4671429,2018-08-11 03:39:59,,22659137,South Park,17,6,0
4671430,2018-08-11 03:39:59,,22659137,South Park,17,7,0
4671431,2018-08-11 03:39:59,,22659137,South Park,17,8,0
4671432,2018-08-11 03:39:59,,22659137,South Park,17,9,0
4671433,2018-08-11 03:39:59,,22659137,South Park,17,10,0
4675336,2018-10-05 19:03:46,,22659137,One Piece,16,37,0
4678046,2018-08-11 03:39:57,,22659137,The Simpsons,25,3,0
4678056,2018-10-05 19:03:46,,22659137,One Piece,16,38,0
4678152,2018-08-11 03:43:20,,22659137,Peaky Blinders,1,6,2
4680419,2018-08-11 03:40:00,,22659137,Family Guy,12,4,0
4680420,2018-08-11 03:40:00,,22659137,Family Guy,12,5,0
4680421,2018-08-11 03:40:00,,22659137,Family Guy,12,6,0
4680805,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,6,0
4685772,2018-08-11 03:39:58,,22659137,American Dad!,10,5,0
4685775,2018-08-11 03:39:58,,22659137,American Dad!,10,3,0
4685779,2018-08-11 03:39:58,,22659137,American Dad!,10,6,0
4685788,2018-08-11 03:39:58,,22659137,American Dad!,10,7,0
4685789,2018-08-11 03:39:58,,22659137,American Dad!,10,8,0
4686353,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,42,0
4686657,2018-10-05 19:03:46,,22659137,One Piece,16,39,0
4686658,2018-10-05 19:03:46,,22659137,One Piece,16,40,0
4686659,2018-10-05 19:03:46,,22659137,One Piece,16,41,0
4687568,2023-06-21 17:42:03,,22659137,Arrow,2,8,0
4687571,2023-06-21 17:42:03,,22659137,Arrow,2,9,0
4691514,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,43,0
4692629,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,9,0
4694142,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,7,0
4694375,2023-06-21 17:42:03,,22659137,Arrow,2,10,0
4695663,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,44,0
4699356,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,8,0
4701156,2023-06-21 17:42:03,,22659137,Arrow,2,11,0
4702923,2018-10-05 19:03:46,,22659137,One Piece,16,42,0
4702924,2018-10-05 19:03:46,,22659137,One Piece,16,43,0
4702925,2018-10-05 19:03:46,,22659137,One Piece,16,44,0
4702926,2018-10-05 19:03:46,,22659137,One Piece,16,45,0
4703839,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,45,0
4705176,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,10,0
4705660,2018-08-11 03:39:57,,22659137,The Simpsons,25,4,0
4705661,2018-08-11 03:39:57,,22659137,The Simpsons,25,5,0
4707211,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,46,0
4710755,2020-06-11 10:00:10,,22659137,Hunter x Hunter (2011),2,47,0
4711142,2018-08-11 13:42:25,,22659137,Rick and Morty,1,1,1
4715358,2018-08-11 03:39:57,,22659137,The Simpsons,25,6,0
4715834,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,11,0
4717073,2018-08-11 03:40:00,,22659137,Family Guy,12,7,0
4717074,2018-08-11 03:39:57,,22659137,The Simpsons,25,7,0
4721151,2018-08-11 03:40:00,,22659137,Family Guy,12,8,0
4721152,2018-08-11 03:40:00,,22659137,Family Guy,12,9,0
4721163,2018-08-11 03:39:57,,22659137,The Simpsons,25,8,0
4721164,2018-08-11 03:39:57,,22659137,The Simpsons,25,9,0
4721165,2018-08-11 03:39:57,,22659137,The Simpsons,25,10,0
4721166,2018-08-11 03:39:57,,22659137,The Simpsons,25,11,0
4721167,2018-08-11 03:39:57,,22659137,The Simpsons,25,17,0
4721938,2019-02-03 11:19:53,,22659137,Game of Thrones,4,1,0
4722843,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,48,0
4723660,2023-06-21 17:42:03,,22659137,Arrow,2,12,0
4723661,2023-06-21 17:42:03,,22659137,Arrow,2,13,0
4723728,2018-08-11 03:39:58,,22659137,American Dad!,10,10,0
4723729,2018-08-11 03:39:58,,22659137,American Dad!,10,9,0
4723730,2018-08-11 03:39:58,,22659137,American Dad!,10,11,0
4723731,2018-08-11 03:39:58,,22659137,American Dad!,10,18,0
4723732,2018-08-11 03:39:58,,22659137,American Dad!,10,12,0
4723734,2018-08-11 03:39:58,,22659137,American Dad!,10,14,0
4723735,2018-08-11 03:39:58,,22659137,American Dad!,10,15,0
4723736,2018-08-11 03:39:58,,22659137,American Dad!,10,16,0
4723738,2018-08-11 03:39:58,,22659137,American Dad!,10,17,0
4723739,2018-08-11 03:39:58,,22659137,American Dad!,10,13,0
4723740,2018-08-11 03:39:58,,22659137,American Dad!,10,19,0
4723741,2018-08-11 03:39:58,,22659137,American Dad!,10,20,0
4724255,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,49,0
4725652,2023-06-21 17:42:03,,22659137,Arrow,2,14,0
4725805,2018-08-11 13:42:25,,22659137,Rick and Morty,1,2,1
4727033,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,12,0
4729509,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,50,0
4730467,2018-08-11 13:42:25,,22659137,Rick and Morty,1,3,1
4732212,2018-10-05 19:03:46,,22659137,One Piece,16,46,0
4735398,2018-08-11 03:43:41,,22659137,The 100,1,2,0
4735399,2018-08-11 03:43:41,,22659137,The 100,1,3,0
4736318,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,51,0
4737138,2018-10-05 19:03:46,,22659137,One Piece,16,47,0
4737139,2018-10-05 19:03:46,,22659137,One Piece,16,48,0
4740645,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,52,0
4740979,2018-08-11 03:43:41,,22659137,The 100,1,4,0
4740980,2018-08-11 03:43:41,,22659137,The 100,1,5,0
4743867,2022-01-21 11:20:39,,22659137,Vikings,2,1,0
4743885,2018-08-11 13:42:25,,22659137,Rick and Morty,1,4,1
4743886,2018-08-11 13:42:25,,22659137,Rick and Morty,1,5,1
4743887,2018-08-11 13:42:25,,22659137,Rick and Morty,1,6,1
4743888,2018-08-11 13:42:25,,22659137,Rick and Morty,1,7,1
4743889,2018-08-11 13:42:25,,22659137,Rick and Morty,1,8,1
4743890,2018-08-11 13:42:25,,22659137,Rick and Morty,1,9,1
4743891,2018-08-11 13:42:25,,22659137,Rick and Morty,1,10,1
4743892,2018-08-11 13:42:25,,22659137,Rick and Morty,1,11,2
4747652,2018-08-11 03:40:00,,22659137,Family Guy,12,10,0
4749751,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,13,0
4749752,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,14,0
4749755,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,15,0
4749757,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,16,0
4749758,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,17,0
4749759,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,18,0
4749760,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,19,0
4749761,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,20,0
4749762,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,21,0
4749763,2020-03-20 13:19:06,,22659137,Brooklyn Nine-Nine,1,22,0
4750841,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,53,0
4762378,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,54,0
4762969,2023-06-21 17:42:03,,22659137,Arrow,2,15,0
4767035,2018-10-05 19:03:46,,22659137,One Piece,16,49,0
4767506,2018-08-11 03:40:00,,22659137,Family Guy,12,13,0
4770088,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,55,0
4770089,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,56,0
4771198,2018-08-11 03:39:57,,22659137,The Simpsons,25,16,0
4771199,2018-08-11 03:39:57,,22659137,The Simpsons,25,15,0
4771200,2018-08-11 03:39:57,,22659137,The Simpsons,25,14,0
4771201,2018-08-11 03:39:57,,22659137,The Simpsons,25,13,0
4772870,2018-10-05 19:03:46,,22659137,One Piece,17,1,0
4772871,2018-10-05 19:03:46,,22659137,One Piece,17,2,0
4772872,2018-10-05 19:03:46,,22659137,One Piece,17,3,0
4772873,2018-10-05 19:03:46,,22659137,One Piece,17,4,0
4776421,2022-01-21 11:20:39,,22659137,Vikings,2,2,0
4776422,2022-01-21 11:20:39,,22659137,Vikings,2,3,0
4776423,2022-01-21 11:20:39,,22659137,Vikings,2,4,0
4778050,2022-01-21 11:20:39,,22659137,Vikings,2,5,0
4780559,2018-08-11 03:40:00,,22659137,Family Guy,12,11,0
4781052,2023-06-21 17:42:03,,22659137,Arrow,2,16,0
4781054,2023-06-21 17:42:03,,22659137,Arrow,2,17,0
4782281,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,57,0
4795409,2018-10-05 19:03:46,,22659137,One Piece,17,5,0
4796470,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,58,0
4796787,2018-08-11 03:39:57,,22659137,The Simpsons,25,12,0
4798644,2020-06-11 10:00:11,,22659137,Hunter x Hunter (2011),2,59,0
4799775,2018-10-05 19:03:46,,22659137,One Piece,17,6,0
4800450,2018-10-05 19:03:46,,22659137,One Piece,17,7,0
4800801,2018-10-05 19:03:46,,22659137,One Piece,17,8,0
4800984,2023-06-21 17:42:03,,22659137,Arrow,2,18,0
4801602,2019-02-03 11:19:53,,22659137,Game of Thrones,4,2,0
